연도,월,설화명곡,화원,대곡,진천,월배,상인,월촌,송현,서부정류장,대명,안지랑,현충로,영대병원,교대,명덕1,반월당1,중앙로,대구역,칠성시장,신천,동대구역,동구청,아양교,동촌,해안,방촌,용계,율하,신기,반야월,각산,안심,문양,다사,대실,강창,계명대,성서산업단지,이곡,용산,죽전,감삼,두류,내당,반고개,청라언덕2,반월당2,경대병원,대구은행,범어,수성구청,만촌,담티,연호,대공원,고산,신매,사월,정평,임당,영남대,칠곡경대병원,학정,팔거,동천,칠곡운암,구암,태전,매천,매천시장,팔달,공단,만평,팔달시장,원대,북구청,달성공원,서문시장,청라언덕3,남산,명덕3,건들바위,대봉교,수성시장,수성구민운동장,어린이세상,황금,수성못,지산,범물,용지
2002,01,0,0,0,125442270,58337920,147673500,67875460,61627080,161237210,42160900,48561650,46445650,61707750,43657000,64126300,83624600,371511450,47963500,60028400,72890880,149532860,56970150,64562550,19431210,42819600,48884850,35285270,25060050,63187050,35829500,8457200,53389200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,02,0,0,0,112489900,56353200,154963050,64764280,54868510,156738620,37348400,44739560,40908350,59016150,37930650,56458100,75156260,365528850,44250900,52237500,68161760,139972540,52487900,59645200,17627750,40511650,45192400,33648400,22786800,58212800,33962600,7818400,52975250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,03,0,0,0,139312100,66943450,171808100,79869100,65473140,173910200,44295300,51728000,48711990,80914360,52639550,76209800,90498250,372835530,53510800,64222150,85454920,151410200,67319600,70933210,22698400,47919100,52478700,39320000,26379660,67709490,48054550,9488300,97208400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,04,0,0,0,130229790,63681150,160168230,78661830,61320200,164137400,42540790,50885970,45195980,77115000,49187950,71939620,84342000,337013140,53055900,61728500,80196840,145072950,62476050,70585890,21906140,45571440,50750500,37976850,25733720,65533630,48162260,9105550,88902630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,05,0,0,59644810,105249390,64660140,179297280,79851100,64058530,171507750,44368100,52964000,47443180,80194600,52875010,75393840,87465430,367144700,55602010,63402900,85174440,149166340,66849600,72825510,24261500,48170400,52826350,40219620,26481100,68541100,50157550,9671450,88809380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,06,0,0,75482840,78649980,57693580,151245150,69741680,57441010,157389050,40165750,46862600,42227550,68071950,44709260,65858150,79194570,345192600,47971500,54124300,73827540,138572690,58318830,63751100,20179480,43164650,47114140,36418050,26298090,61084420,42329210,9814900,68224090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,07,0,0,73409545,77116555,55821866,143991206,68282745,56182166,151775954,41239164,46384147,42387370,61950537,40832578,60246371,77740165,340621740,46053131,50332010,68503018,131440252,55003725,61484455,18474404,43192985,46992629,34680122,24089230,59560351,36773176,9627241,50044426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,08,0,0,73883514,72399993,54604055,137312485,64903575,53694485,149352636,38068902,45261196,39143175,62919656,40371972,58828189,72286943,316233232,47317385,48988691,65258160,132295285,50475579,57094152,18040168,39777344,44780377,33229821,23093645,55574105,37086210,9754309,54823375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,09,0,0,81996172,74176811,57040367,146219233,70445387,56182121,154070661,40242497,46823741,43877764,67983144,42929748,65062824,72777636,319200221,46772512,53698310,71455033,129302256,55429333,60808913,19197651,43113002,48031015,35470947,25238510,58295941,42661915,10566024,86164307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,10,0,0,88475461,77861313,59511562,157752552,71549876,57166996,152700615,42903000,50379296,44383836,71008866,46273448,69926745,78232312,303524814,48634864,58434658,74082220,130926491,58758461,64534832,21352882,45683473,52658487,37651544,26131703,60087734,43873059,11692309,85841222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,11,0,0,90359631,78003167,59233110,168448912,73593493,59546624,154115945,41778183,50063983,43335785,71765003,44897679,71084356,70662817,319185578,47582490,57088052,70530194,133365879,56733186,63528839,21832876,46689396,52158954,38721597,24546711,58506348,44678048,12147823,86930768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,12,0,0,91319551,79998997,61165200,169385105,76754191,60346637,159400300,43370960,54274674,42962965,68705426,42221421,72113927,70277080,359891493,49274012,59609531,72032532,142312945,58315452,66059276,24454258,47425709,53690082,39502450,25328422,60298763,42330724,12001289,71251362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,01,0,0,87973526,76590579,56947767,160583198,73134586,58010920,154735391,44861131,52397381,41301165,67462195,40361149,67410883,74542817,351885035,54062694,54382803,66116752,146008664,56837556,62399267,20668024,43759198,50806353,35919548,21821952,57076697,38158305,10599499,54832786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,02,0,0,61315856,53477437,40776791,109121832,51337878,37959021,106264338,29133008,34532360,27769729,44528977,33351421,36243559,39248973,208314948,33888560,31495308,37847610,86476797,34559159,40152021,13034342,29579763,34321724,24443499,15738938,39403435,25466025,7678009,37279186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,03,0,0,37148884,32683897,26778221,59780947,32872350,19135596,44795687,14035166,15157029,11716752,26999463,41468627,0,0,0,0,0,0,33514713,10448479,12131350,4484440,13151653,17127791,10918336,7969102,22970284,13922972,5020299,18442168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,04,0,0,41044257,36561359,28593046,75693335,36398608,22273474,51618641,16267032,17049817,12824096,28732798,48686364,0,0,0,0,0,0,39849116,11763349,13724391,6112001,15509034,19105844,12431526,9194739,26352612,14283218,5442452,20902686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,0,0,43870256,37517999,30481647,69116919,37876021,22946891,54513877,16532045,16880729,12617483,28582096,49960164,0,0,0,0,0,0,41294174,11715551,14269102,5764363,15762716,19669412,12388124,9351636,26792600,14162479,6127947,20194038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,06,0,0,41761886,35433738,28862677,63170886,36034533,21253613,48491885,16280689,15960310,12623694,26558135,45274297,0,0,0,0,0,0,36681219,10688072,12456060,5034647,15050425,18552683,11640339,8608025,25864519,13504874,5214660,17085249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,07,0,0,41024114,35459648,29017495,61263182,35227580,22029968,50274970,15565840,15940132,11920289,25839643,44532664,0,0,0,0,0,0,36483295,9316946,11345515,4713127,14420590,17821146,10681474,8809400,25917005,11443020,6508126,14450291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,08,0,0,36126622,32515039,26657760,56974775,30831554,21400235,51175933,14531147,14387531,11443861,24121136,42994868,0,0,0,0,0,0,40672476,9317974,11476294,5242415,14196903,16093678,10491911,8461470,25316748,12035629,10609824,13222555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,09,0,0,44866368,34232313,29026657,65132593,35672733,22765065,50615621,14880749,15535478,12061569,26134480,45936030,0,0,0,0,0,0,40858480,11471897,13602254,5735315,16354640,19776512,12158306,8752107,28634468,13749493,13534357,19860128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,10,0,0,59788078,45225081,36158097,86375083,47164907,29836496,69316593,21775994,23345813,17265681,35728716,47390281,13688086,36335251,0,34301700,11118771,12724155,66207625,19694437,24852683,10056226,23055528,28435754,17019925,12729957,34893854,23893536,23636584,34760707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,11,0,0,82310101,60235851,47295380,128563655,61866684,43292570,107708698,30615061,35998124,28092806,51286667,36196471,46023419,120156844,0,116139633,36713523,42878001,91405299,36560825,43159859,16821657,36968391,40976622,26033424,16662682,45881717,28930242,32600345,61975544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,12,0,0,88878457,65376872,50696216,132605678,66589209,46947377,116368080,34542094,38923290,30867993,52432651,37721022,50069965,139899607,7307160,133466914,40138022,46382964,100757235,39782681,46403072,16249578,38905449,43797874,27556095,17570150,48855381,30552753,35576331,57538466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,01,0,0,89522725,66821244,52047325,135558795,64692689,47671880,129526845,36436165,43513524,33534598,53654260,37865866,50362693,68517782,246393881,104087860,40289840,48722529,110768910,43809344,49354371,16650916,39746761,45238983,29455873,18518897,49600600,31153905,34120667,52060521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,02,0,0,93574751,69089969,51304912,171112491,65397917,49868839,134119805,38625102,45507963,35490326,57734008,39474242,53516465,66413039,258080035,103487703,40528882,51341478,114628203,46950263,51235225,17255341,40957652,46186453,30401376,18960198,50130596,33084825,37799697,53973563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,03,0,0,107723660,71894366,58375297,186720992,75744504,54862161,138846697,41298234,52868815,38913165,73514610,50707349,66577838,68214899,243731457,102148880,48539518,60716245,113574759,55169240,58069620,17753887,47360460,55362915,35830798,23015603,57046111,43307786,42537880,93923901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,04,0,0,101558826,66389212,55106741,167868643,71690854,50021215,140705702,39347548,50206199,37086345,66283021,47754498,62009998,61961794,227621491,96172961,45611249,59075884,128835970,52292390,57304213,18008957,43535928,51521122,35315538,22106413,53678731,40008355,41765211,83981166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,05,0,0,120605773,78195276,64830583,195185759,79723486,59371909,169296827,46104853,59431805,43404646,77583592,55936739,78589966,74586809,280863807,116554487,60582624,69588216,156834447,66283667,68568545,23810890,52055102,62403985,42440344,25436496,62003889,49546144,46413975,99615898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,06,0,0,104625982,71788936,57570170,168986355,72240509,53287075,137659062,41480187,50184447,39007831,70694793,47010058,69108794,64674294,233517824,100617643,48866757,63008273,131207005,58484866,58506026,18021771,45557326,54085189,35599584,22612174,56153151,42952389,46620774,78093575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,07,0,0,90854569,64330862,50143828,153545827,62343868,46116606,126567231,36678118,43887175,34047088,77470043,38441554,57082717,60173472,240196676,94010487,39671426,52441217,119075969,47859158,50615085,15559830,39788572,45695965,31209769,19390067,49943258,32378555,42833698,54017282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,08,0,0,70344534,54155137,43185650,121962804,52170080,41332061,115897904,30274870,35380938,31892977,53138151,40969095,46404537,55178664,231676856,89824463,33476638,46084790,114018741,40411446,43194056,13304636,33524529,34919994,24879963,15945795,44349971,27101158,40914492,43796710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,09,0,0,73226630,52596691,42733284,118755708,53669013,40428675,112614543,29896852,35878045,31152728,53265246,40102613,47558783,51165893,199577610,84430228,35896963,47255015,108202951,41978415,44321732,14529032,32976521,36579526,24911176,16381633,46181875,31139728,48655212,60880541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,10,0,0,86163442,62412237,49073409,136417863,60854360,54119274,128456759,33881943,41769503,36363229,61366724,46899679,58182114,62375020,230066193,96374813,41016962,56247774,124201471,49086092,53472962,19197531,39887750,41078634,28608269,18492297,51555959,42643363,53777204,68343650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,11,0,0,94488409,66091764,50404805,150921154,60633661,48489381,121775773,34914565,46710918,32902122,61804723,40424019,61403327,57100223,209771746,92241906,42189747,53903513,114567705,49433537,52754286,17264065,38940415,49142403,30942465,18838803,50516448,36134727,48283037,73723608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,12,0,0,99161121,68090686,50909555,159743789,64700807,49306856,124063791,37076341,48073997,34368040,62289754,39134071,62932194,56635092,229506406,96327199,42425248,55371907,119262239,53460946,55095069,18165379,42542960,51105217,33082895,19924257,51016073,35028160,50312850,66857422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,01,0,0,106114338,77594552,58045634,185398459,68488987,55260769,143849975,44583961,55816462,41163835,67805447,43457032,66217551,71183508,287910899,114459476,46745455,59831896,145703150,57294597,59754126,20706975,46162335,55284299,34897294,21199515,56805196,36250130,55408222,60883547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,02,0,0,110027994,77432738,59226616,192309128,69716882,56546995,154410974,44224014,56115581,41319915,68514075,43583564,64437250,70425875,317954891,119508902,46591043,60144675,154197369,57612721,61666495,19317599,47312107,56197407,36211984,21703943,58775686,37824004,56580621,64345861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,03,0,0,139257597,89912419,72603687,227512331,88885690,67221549,167551659,51023348,66962856,48306647,91242292,61239868,85178312,93261306,304773995,130992345,56752730,77331871,159306244,71922193,74617339,23392465,57199362,72527907,45920678,25963401,72338703,47759875,66809089,108918171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,04,0,0,133902471,86594235,68956141,214506001,84108815,63548417,163258716,48037863,63238030,45119949,84251403,57080879,80446424,91474081,283700724,125059740,53614958,73138230,160337720,68738610,72240424,23749747,55164690,68809174,43609320,25017855,69481118,45919325,63052652,99682601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,0,0,138973286,89176943,71612311,224413516,86894729,65970755,169972493,49864428,65232190,46733568,86472069,59025319,82596047,95479307,301449991,129661221,54669595,74614741,164555310,71252935,74880707,24772814,56467774,70734539,44881857,26105556,71606752,47747688,66210694,103716366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,06,0,0,123036760,78252471,63698239,198027997,76277523,58876673,148270337,44633328,57606038,41032614,76384101,51600929,73420285,85004260,262002681,115096883,48091361,66580926,147316959,62662024,65435451,21214909,50160580,63566355,39709876,23546418,64302453,41064396,59327180,89220661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,07,0,0,127153413,80023944,65612674,205985125,75212594,57936100,150879079,43751832,53557102,44776623,66339320,42478988,71670585,93653891,288070884,120583081,43028268,65649947,153597741,61808116,65216516,20788064,49612769,60357355,36819628,22736096,63169805,37229187,65478970,63599507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,08,0,0,126440028,81533603,65610376,202299914,73084764,56744027,152038836,44505648,53669790,44406742,68733703,46263855,68951032,94934886,283975999,123372087,42423224,64882513,160642174,60687498,65133837,21224528,47304458,60624586,35723381,24205219,62604848,37407982,66039469,65294806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,09,0,0,133009287,80596819,67826370,202630427,74903518,58359664,149600677,44941810,54575715,46845352,70875141,46878228,73904642,92847878,262495081,119885184,46030267,68104435,154518256,65090481,67409369,22240397,49154070,64079775,37887509,24119979,65351337,42543285,67954134,87843979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,0,0,146981439,87581497,75420073,224766804,82270208,65329229,160136061,49441943,61387456,53386736,82492946,55236707,85456770,92859895,278141980,142671033,52654756,79778217,183127789,74331125,80012399,28843015,57329781,73412751,42826349,27466455,70949798,46063391,77446460,96060973,8359019,12669557,12616703,37825192,61107312,42384634,36881672,67059813,33680474,31232206,51587048,23508807,21062111,27545273,124199133,26619830,33773013,34918076,28167789,25610909,20498805,3919049,3198932,18379052,69642976,44754994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,11,0,0,151875371,89068204,76714417,235431558,85942063,69593315,156698507,54174233,63909576,56348774,92633007,60376123,88147045,71917371,286631630,161219289,60250589,85429576,195569781,81500624,84615228,29113733,59540812,74905490,44817604,27031747,71703326,50602908,79796226,101210521,17454109,23751506,24932289,78932026,157247954,91816143,75724581,129705545,78738997,76679225,103428879,56495549,50934737,63576522,243012767,62367934,79353729,72402771,58806126,57390024,45765114,8076269,4011088,37096589,134927457,100225196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,0,0,154032510,89789882,79179759,246944778,89006830,72121140,162816438,54228637,64520816,57088372,86806041,54874475,88774025,72089215,344603609,176997397,57715510,86233601,206130656,80502704,83441996,29416353,58133546,75125433,45517008,27083748,73130672,45643902,78437049,89601541,17708182,22419593,24567581,70726145,134703466,91834424,78999210,136114929,81294365,76742097,101815790,59182527,51260761,53880586,260042851,60072995,79442767,76638671,62077259,58896559,43538552,8139015,3608270,37991621,137371303,86695407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,0,0,118759920,80568709,62651578,197561268,76912547,65604108,164766405,50625629,59760919,53529577,83334867,57818554,76395934,75819290,414093856,183128586,57133268,73234028,222908768,73146035,74201200,25168228,53385435,59690400,36212382,22975440,64422795,35929538,75403630,61784878,18306015,18066696,20649071,54382185,106536041,90361339,66128212,120768581,73640271,72549880,97577204,53582677,46676440,54961637,308438529,55978083,71375789,72952105,60105621,50615973,33726690,6907589,5180304,35566768,123914260,66701123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,02,0,0,125445696,87917429,68917605,217237165,84447869,73835954,175127790,53990576,67089040,59264023,96849673,65968356,84350207,81932566,447866419,194980709,62060019,82677822,230597514,80588993,79961335,27142529,56771671,62620076,39319724,24810918,68028207,37333454,81662015,65523768,19895727,20107934,23111311,62185493,113321318,106690359,76947839,139148465,89894489,87350056,116661233,64553777,57301604,63158941,339337638,67969491,85089270,87985422,73935912,57606417,41127847,7969910,5793841,42004783,137191017,75094270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,03,0,0,128232719,91641026,76889181,210990912,100716471,81121803,175541169,60350894,74040619,66010284,135404846,91574881,109889221,84014041,413959796,197243121,72315702,100238522,229763236,95058355,80811609,26752041,59512080,64704161,45149585,26762311,73625644,57828189,83877882,99002041,22844669,22295989,27443722,88915093,211623990,115965000,88848977,154262513,96139575,106960602,125690417,72720471,73500863,84709435,346009047,81381482,97806724,91543706,85571810,62540240,64820583,8600394,6104463,41876502,142454603,119764858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,04,0,0,119670051,83650864,71574516,190421332,92018445,73826640,162312376,56011618,65577389,60818210,119125833,82477645,98078476,75036264,354841847,189011595,64454262,89632010,227515912,85181466,74850761,30751905,55729115,58503289,41176926,24066119,67539605,50384942,75836720,82425647,22421438,20361588,25635897,86540711,178087391,112172862,82204675,145025842,95265034,96510201,126442148,66898310,68313143,78759637,308359163,74518686,88582357,88643940,77098163,57073368,56799106,8370739,6537788,37118171,129371184,104632633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,05,0,0,124183170,88081688,77077037,203924124,91721863,77826216,170359224,58732320,69186073,62427768,122316136,85434957,101165929,78426771,401607137,202793586,67324103,91609497,236253111,89827350,78048013,30058393,58113243,62506948,42617023,25989106,72393394,55206263,80984536,87851652,23172153,22045769,27178242,91583898,187838020,121767902,87657948,154799480,98461872,102777220,135279584,68840405,72151381,84633474,349614898,78704475,93715589,92165953,82916457,60270711,58007811,8522427,8154984,40201927,142515410,116991829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
